Arrival_Date,Room_Category,Fare_Class,Actual_Showups,Total_Unconstrained_Demand,Simulated_Cancellations
2025-04-07,Standard,Y3_Low,4,6,2
2025-04-07,Superior,Y2_Medium,2,2,0
2025-04-08,Family,Y1_High,4,4,0
2025-04-08,Family,Y2_Medium,5,5,0
2025-04-08,Family,Y3_Low,2,5,3
2025-04-08,Other,Y1_High,1,1,0
2025-04-08,Other,Y3_Low,1,1,0
2025-04-08,Standard,Y1_High,21,25,4
2025-04-08,Standard,Y2_Medium,17,17,0
2025-04-08,Standard,Y3_Low,5,5,0
2025-04-08,Superior,Y2_Medium,1,1,0
2025-04-08,Superior,Y3_Low,3,3,0
2025-04-09,Family,Y2_Medium,4,8,4
2025-04-09,Other,Y1_High,1,1,0
2025-04-09,Other,Y2_Medium,2,2,0
2025-04-09,Other,Y3_Low,2,3,1
2025-04-09,Standard,Y1_High,10,12,2
2025-04-09,Standard,Y2_Medium,13,15,2
2025-04-09,Standard,Y3_Low,4,4,0
2025-04-09,Superior,Y1_High,2,2,0
2025-04-09,Superior,Y2_Medium,1,1,0
2025-04-09,Superior,Y3_Low,1,2,1
2025-04-10,Family,Y1_High,4,6,2
2025-04-10,Other,Y1_High,1,2,1
2025-04-10,Other,Y2_Medium,1,1,0
2025-04-10,Other,Y3_Low,1,1,0
2025-04-10,Standard,Y1_High,11,11,0
2025-04-10,Standard,Y2_Medium,36,36,0
2025-04-10,Standard,Y3_Low,5,6,1
2025-04-10,Suite,Y3_Low,2,4,2
2025-04-10,Superior,Y1_High,4,8,4
2025-04-10,Superior,Y2_Medium,4,4,0
2025-04-10,Superior,Y3_Low,3,6,3
2025-04-11,Deluxe,Y1_High,1,5,4
2025-04-11,Deluxe,Y2_Medium,1,1,0
2025-04-11,Family,Y1_High,3,6,3
2025-04-11,Family,Y3_Low,6,8,2
2025-04-11,Other,Y1_High,4,4,0
2025-04-11,Other,Y3_Low,2,2,0
2025-04-11,Standard,Y1_High,20,20,0
2025-04-11,Standard,Y2_Medium,18,21,3
2025-04-11,Standard,Y3_Low,5,8,3
2025-04-11,Superior,Y1_High,1,2,1
2025-04-11,Superior,Y2_Medium,4,5,1
2025-04-11,Superior,Y3_Low,1,1,0
2025-04-12,Family,Y1_High,8,13,5
2025-04-12,Family,Y2_Medium,2,4,2
2025-04-12,Family,Y3_Low,2,5,3
2025-04-12,Other,Y1_High,2,2,0
2025-04-12,Other,Y3_Low,2,3,1
2025-04-12,Standard,Y1_High,30,34,4
2025-04-12,Standard,Y2_Medium,30,38,8
2025-04-12,Standard,Y3_Low,4,6,2
2025-04-13,Family,Y1_High,2,2,0
2025-04-13,Family,Y2_Medium,1,3,2
2025-04-13,Other,Y3_Low,1,2,1
2025-04-13,Standard,Y1_High,19,28,9
2025-04-13,Standard,Y2_Medium,12,14,2
2025-04-13,Standard,Y3_Low,2,2,0
2025-04-13,Superior,Y1_High,1,1,0
2025-04-13,Superior,Y2_Medium,4,8,4
2025-04-14,Family,Y1_High,7,7,0
2025-04-14,Other,Y3_Low,1,1,0
2025-04-14,Standard,Y1_High,34,39,5
2025-04-14,Standard,Y2_Medium,20,20,0
2025-04-14,Standard,Y3_Low,7,10,3
2025-04-14,Superior,Y1_High,2,3,1
2025-04-14,Superior,Y2_Medium,2,2,0
2025-04-14,Superior,Y3_Low,2,2,0
2025-04-15,Deluxe,Y1_High,1,4,3
2025-04-15,Family,Y1_High,4,7,3
2025-04-15,Family,Y2_Medium,2,2,0
2025-04-15,Family,Y3_Low,2,2,0
2025-04-15,Other,Y1_High,4,5,1
2025-04-15,Other,Y3_Low,1,1,0
2025-04-15,Standard,Y1_High,17,19,2
2025-04-15,Standard,Y2_Medium,19,19,0
2025-04-15,Standard,Y3_Low,8,9,1
2025-04-15,Superior,Y1_High,3,3,0
2025-04-15,Superior,Y2_Medium,2,2,0
2025-04-15,Superior,Y3_Low,1,2,1
2025-04-16,Family,Y1_High,2,2,0
2025-04-16,Family,Y2_Medium,4,5,1
2025-04-16,Family,Y3_Low,2,2,0
2025-04-16,Other,Y2_Medium,2,2,0
2025-04-16,Other,Y3_Low,1,1,0
2025-04-16,Standard,Y1_High,10,14,4
2025-04-16,Standard,Y2_Medium,21,21,0
2025-04-16,Standard,Y3_Low,3,4,1
2025-04-16,Superior,Y1_High,6,10,4
2025-04-16,Superior,Y2_Medium,2,2,0
2025-04-16,Superior,Y3_Low,1,1,0
2025-04-17,Family,Y1_High,2,2,0
2025-04-17,Family,Y2_Medium,1,1,0
2025-04-17,Family,Y3_Low,2,4,2
2025-04-17,Other,Y3_Low,3,3,0
2025-04-17,Standard,Y1_High,7,8,1
2025-04-17,Standard,Y2_Medium,17,29,12
2025-04-17,Standard,Y3_Low,4,4,0
2025-04-17,Superior,Y1_High,2,2,0
2025-04-17,Superior,Y2_Medium,1,3,2
2025-04-18,Family,Y1_High,2,3,1
2025-04-18,Family,Y2_Medium,2,2,0
2025-04-18,Family,Y3_Low,2,4,2
2025-04-18,Other,Y1_High,1,1,0
2025-04-18,Other,Y2_Medium,1,1,0
2025-04-18,Other,Y3_Low,1,2,1
2025-04-18,Standard,Y1_High,30,35,5
2025-04-18,Standard,Y2_Medium,32,39,7
2025-04-18,Standard,Y3_Low,5,5,0
2025-04-18,Superior,Y1_High,4,4,0
2025-04-18,Superior,Y2_Medium,3,3,0
2025-04-18,Superior,Y3_Low,3,3,0
2025-04-19,Family,Y1_High,6,6,0
2025-04-19,Other,Y3_Low,2,2,0
2025-04-19,Standard,Y1_High,28,36,8
2025-04-19,Standard,Y2_Medium,34,34,0
2025-04-19,Standard,Y3_Low,7,15,8
2025-04-19,Superior,Y1_High,1,1,0
2025-04-19,Superior,Y2_Medium,1,1,0
2025-04-20,Family,Y1_High,1,3,2
2025-04-20,Family,Y2_Medium,1,1,0
2025-04-20,Family,Y3_Low,2,2,0
2025-04-20,Other,Y3_Low,1,1,0
2025-04-20,Standard,Y1_High,9,12,3
2025-04-20,Standard,Y2_Medium,11,12,1
2025-04-20,Standard,Y3_Low,8,8,0
2025-04-20,Superior,Y1_High,1,1,0
2025-04-20,Superior,Y3_Low,1,2,1
2025-04-21,Family,Y1_High,1,1,0
2025-04-21,Other,Y1_High,2,2,0
2025-04-21,Other,Y3_Low,2,2,0
2025-04-21,Standard,Y1_High,5,7,2
2025-04-21,Standard,Y2_Medium,13,13,0
2025-04-21,Standard,Y3_Low,6,6,0
2025-04-21,Superior,Y1_High,1,1,0
2025-04-21,Superior,Y3_Low,1,1,0
2025-04-22,Family,Y1_High,4,5,1
2025-04-22,Family,Y2_Medium,2,2,0
2025-04-22,Family,Y3_Low,8,8,0
2025-04-22,Other,Y3_Low,1,1,0
2025-04-22,Standard,Y1_High,13,18,5
2025-04-22,Standard,Y2_Medium,19,27,8
2025-04-22,Standard,Y3_Low,4,6,2
2025-04-22,Superior,Y1_High,1,1,0
2025-04-22,Superior,Y2_Medium,1,1,0
2025-04-22,Superior,Y3_Low,1,2,1
2025-04-23,Deluxe,Y2_Medium,2,3,1
2025-04-23,Family,Y1_High,2,3,1
2025-04-23,Other,Y3_Low,2,2,0
2025-04-23,Standard,Y1_High,25,25,0
2025-04-23,Standard,Y2_Medium,25,36,11
2025-04-23,Standard,Y3_Low,13,13,0
2025-04-23,Superior,Y3_Low,1,1,0
2025-04-24,Family,Y1_High,6,6,0
2025-04-24,Family,Y2_Medium,4,4,0
2025-04-24,Other,Y1_High,2,2,0
2025-04-24,Other,Y3_Low,3,4,1
2025-04-24,Standard,Y1_High,17,26,9
2025-04-24,Standard,Y2_Medium,10,10,0
2025-04-24,Standard,Y3_Low,4,4,0
2025-04-24,Suite,Y1_High,1,3,2
2025-04-24,Superior,Y1_High,1,1,0
2025-04-25,Family,Y1_High,1,1,0
2025-04-25,Family,Y2_Medium,6,6,0
2025-04-25,Other,Y1_High,1,1,0
2025-04-25,Other,Y3_Low,1,2,1
2025-04-25,Standard,Y1_High,18,21,3
2025-04-25,Standard,Y2_Medium,17,21,4
2025-04-25,Standard,Y3_Low,6,6,0
2025-04-25,Superior,Y1_High,1,2,1
2025-04-25,Superior,Y2_Medium,7,10,3
2025-04-25,Superior,Y3_Low,1,1,0
2025-04-26,Family,Y1_High,4,6,2
2025-04-26,Family,Y2_Medium,6,6,0
2025-04-26,Family,Y3_Low,4,4,0
2025-04-26,Other,Y3_Low,2,4,2
2025-04-26,Standard,Y1_High,29,36,7
2025-04-26,Standard,Y2_Medium,45,68,23
2025-04-26,Standard,Y3_Low,14,19,5
2025-04-26,Superior,Y3_Low,6,6,0
2025-04-27,Deluxe,Y2_Medium,1,1,0
2025-04-27,Family,Y1_High,2,2,0
2025-04-27,Standard,Y1_High,31,32,1
2025-04-27,Standard,Y2_Medium,39,39,0
2025-04-27,Standard,Y3_Low,4,4,0
2025-04-27,Superior,Y1_High,2,7,5
2025-04-27,Superior,Y2_Medium,5,7,2
2025-04-28,Deluxe,Y2_Medium,1,1,0
2025-04-28,Family,Y1_High,1,1,0
2025-04-28,Family,Y2_Medium,1,1,0
2025-04-28,Other,Y3_Low,1,1,0
2025-04-28,Standard,Y1_High,10,12,2
2025-04-28,Standard,Y2_Medium,18,20,2
2025-04-28,Standard,Y3_Low,3,3,0
2025-04-28,Superior,Y1_High,1,2,1
2025-04-28,Superior,Y2_Medium,1,1,0
2025-04-29,Other,Y2_Medium,2,2,0
2025-04-29,Other,Y3_Low,2,3,1
2025-04-29,Standard,Y1_High,18,22,4
2025-04-29,Standard,Y2_Medium,18,27,9
2025-04-29,Standard,Y3_Low,4,4,0
2025-04-29,Superior,Y2_Medium,1,1,0
2025-04-29,Superior,Y3_Low,2,3,1
2025-04-30,Standard,Y1_High,14,24,10
2025-04-30,Standard,Y2_Medium,18,18,0
2025-04-30,Standard,Y3_Low,4,6,2
2025-04-30,Superior,Y3_Low,1,2,1
2025-05-01,Family,Y1_High,1,1,0
2025-05-01,Other,Y1_High,3,3,0
2025-05-01,Other,Y3_Low,3,5,2
2025-05-01,Standard,Y1_High,32,41,9
2025-05-01,Standard,Y2_Medium,25,29,4
2025-05-01,Standard,Y3_Low,6,6,0
2025-05-01,Superior,Y1_High,1,1,0
2025-05-01,Superior,Y2_Medium,3,3,0
2025-05-01,Superior,Y3_Low,1,1,0
2025-05-02,Family,Y1_High,1,3,2
2025-05-02,Family,Y3_Low,6,6,0
2025-05-02,Other,Y3_Low,1,1,0
2025-05-02,Standard,Y1_High,19,24,5
2025-05-02,Standard,Y2_Medium,32,45,13
2025-05-02,Standard,Y3_Low,15,19,4
2025-05-02,Superior,Y2_Medium,1,1,0
2025-05-02,Superior,Y3_Low,5,6,1
2025-05-03,Family,Y1_High,4,9,5
2025-05-03,Family,Y3_Low,2,5,3
2025-05-03,Other,Y1_High,1,2,1
2025-05-03,Other,Y3_Low,4,10,6
2025-05-03,Standard,Y1_High,23,24,1
2025-05-03,Standard,Y2_Medium,44,50,6
2025-05-03,Standard,Y3_Low,11,16,5
2025-05-03,Superior,Y3_Low,2,3,1
2025-05-04,Family,Y1_High,1,2,1
2025-05-04,Family,Y3_Low,2,2,0
2025-05-04,Other,Y3_Low,2,2,0
2025-05-04,Standard,Y1_High,21,30,9
2025-05-04,Standard,Y2_Medium,19,24,5
2025-05-04,Standard,Y3_Low,5,9,4
2025-05-04,Superior,Y1_High,1,2,1
2025-05-04,Superior,Y2_Medium,2,2,0
2025-05-05,Family,Y1_High,2,2,0
2025-05-05,Other,Y1_High,3,7,4
2025-05-05,Standard,Y1_High,14,15,1
2025-05-05,Standard,Y2_Medium,23,23,0
2025-05-05,Standard,Y3_Low,1,1,0
2025-05-05,Superior,Y3_Low,6,8,2
2025-05-06,Deluxe,Y2_Medium,1,1,0
2025-05-06,Family,Y1_High,1,1,0
2025-05-06,Standard,Y1_High,22,30,8
2025-05-06,Standard,Y2_Medium,17,17,0
2025-05-06,Standard,Y3_Low,2,2,0
2025-05-07,Family,Y1_High,2,5,3
2025-05-07,Family,Y2_Medium,3,5,2
2025-05-07,Other,Y3_Low,4,6,2
2025-05-07,Standard,Y1_High,16,20,4
2025-05-07,Standard,Y2_Medium,29,32,3
2025-05-07,Standard,Y3_Low,9,14,5
2025-05-07,Superior,Y2_Medium,1,4,3
2025-05-07,Superior,Y3_Low,1,2,1
2025-05-08,Family,Y1_High,2,2,0
2025-05-08,Family,Y3_Low,2,3,1
2025-05-08,Other,Y3_Low,2,2,0
2025-05-08,Standard,Y1_High,16,16,0
2025-05-08,Standard,Y2_Medium,19,22,3
2025-05-08,Standard,Y3_Low,4,4,0
2025-05-08,Superior,Y3_Low,1,1,0
2025-05-09,Family,Y1_High,3,4,1
2025-05-09,Family,Y2_Medium,2,4,2
2025-05-09,Other,Y3_Low,4,8,4
2025-05-09,Standard,Y1_High,25,27,2
2025-05-09,Standard,Y2_Medium,26,31,5
2025-05-09,Standard,Y3_Low,6,6,0
2025-05-09,Superior,Y1_High,1,3,2
2025-05-10,Other,Y3_Low,1,3,2
2025-05-10,Standard,Y1_High,31,32,1
2025-05-10,Standard,Y2_Medium,38,52,14
2025-05-10,Standard,Y3_Low,2,4,2
2025-05-10,Superior,Y2_Medium,1,3,2
2025-05-10,Superior,Y3_Low,1,2,1
2025-05-11,Family,Y1_High,2,2,0
2025-05-11,Family,Y3_Low,4,4,0
2025-05-11,Standard,Y1_High,20,25,5
2025-05-11,Standard,Y2_Medium,19,19,0
2025-05-11,Standard,Y3_Low,3,3,0
2025-05-11,Superior,Y2_Medium,1,3,2
2025-05-11,Superior,Y3_Low,1,1,0
2025-05-12,Family,Y1_High,1,2,1
2025-05-12,Other,Y3_Low,1,1,0
2025-05-12,Standard,Y1_High,20,26,6
2025-05-12,Standard,Y2_Medium,23,23,0
2025-05-12,Standard,Y3_Low,5,11,6
2025-05-12,Superior,Y1_High,1,1,0
2025-05-13,Family,Y1_High,3,6,3
2025-05-13,Family,Y3_Low,2,2,0
2025-05-13,Standard,Y1_High,16,28,12
2025-05-13,Standard,Y2_Medium,13,17,4
2025-05-13,Standard,Y3_Low,3,6,3
2025-05-13,Superior,Y2_Medium,1,1,0
2025-05-14,Family,Y2_Medium,2,4,2
2025-05-14,Family,Y3_Low,2,2,0
2025-05-14,Other,Y3_Low,1,2,1
2025-05-14,Standard,Y1_High,9,11,2
2025-05-14,Standard,Y2_Medium,28,30,2
2025-05-14,Standard,Y3_Low,8,15,7
2025-05-14,Superior,Y3_Low,2,2,0
2025-05-15,Family,Y1_High,2,2,0
2025-05-15,Family,Y2_Medium,2,2,0
2025-05-15,Other,Y3_Low,2,3,1
2025-05-15,Standard,Y1_High,54,68,14
2025-05-15,Standard,Y2_Medium,14,15,1
2025-05-15,Standard,Y3_Low,3,4,1
2025-05-16,Family,Y1_High,1,1,0
2025-05-16,Other,Y1_High,3,4,1
2025-05-16,Standard,Y1_High,19,20,1
2025-05-16,Standard,Y2_Medium,19,19,0
2025-05-16,Standard,Y3_Low,8,10,2
2025-05-17,Family,Y1_High,1,1,0
2025-05-17,Family,Y3_Low,2,2,0
2025-05-17,Other,Y1_High,2,2,0
2025-05-17,Standard,Y1_High,19,19,0
2025-05-17,Standard,Y2_Medium,41,46,5
2025-05-17,Standard,Y3_Low,7,7,0
2025-05-17,Superior,Y1_High,1,1,0
2025-05-17,Superior,Y2_Medium,3,3,0
2025-05-18,Family,Y1_High,3,3,0
2025-05-18,Family,Y2_Medium,4,4,0
2025-05-18,Other,Y1_High,1,1,0
2025-05-18,Standard,Y1_High,14,20,6
2025-05-18,Standard,Y2_Medium,14,15,1
2025-05-18,Standard,Y3_Low,6,8,2
2025-05-18,Superior,Y2_Medium,2,3,1
2025-05-19,Deluxe,Y2_Medium,1,1,0
2025-05-19,Family,Y1_High,1,1,0
2025-05-19,Family,Y2_Medium,2,3,1
2025-05-19,Other,Y1_High,1,2,1
2025-05-19,Standard,Y1_High,15,22,7
2025-05-19,Standard,Y2_Medium,11,11,0
2025-05-19,Standard,Y3_Low,1,1,0
2025-05-19,Superior,Y2_Medium,1,1,0
2025-05-20,Family,Y1_High,2,2,0
2025-05-20,Standard,Y1_High,16,21,5
2025-05-20,Standard,Y2_Medium,12,16,4
2025-05-20,Standard,Y3_Low,3,3,0
2025-05-21,Deluxe,Y1_High,1,1,0
2025-05-21,Other,Y1_High,1,3,2
2025-05-21,Other,Y3_Low,1,1,0
2025-05-21,Standard,Y1_High,20,32,12
2025-05-21,Standard,Y2_Medium,22,36,14
2025-05-21,Standard,Y3_Low,5,5,0
2025-05-22,Family,Y2_Medium,4,9,5
2025-05-22,Other,Y3_Low,1,1,0
2025-05-22,Standard,Y1_High,20,23,3
2025-05-22,Standard,Y2_Medium,26,28,2
2025-05-22,Standard,Y3_Low,5,5,0
2025-05-22,Superior,Y1_High,1,1,0
2025-05-23,Family,Y1_High,2,2,0
2025-05-23,Family,Y2_Medium,4,4,0
2025-05-23,Other,Y3_Low,1,1,0
2025-05-23,Standard,Y1_High,15,15,0
2025-05-23,Standard,Y2_Medium,18,18,0
2025-05-23,Standard,Y3_Low,11,12,1
2025-05-23,Superior,Y3_Low,1,1,0
2025-05-24,Deluxe,Y2_Medium,1,2,1
2025-05-24,Family,Y1_High,5,5,0
2025-05-24,Family,Y2_Medium,2,3,1
2025-05-24,Family,Y3_Low,6,6,0
2025-05-24,Other,Y1_High,1,1,0
2025-05-24,Other,Y2_Medium,1,1,0
2025-05-24,Other,Y3_Low,1,2,1
2025-05-24,Standard,Y1_High,30,33,3
2025-05-24,Standard,Y2_Medium,35,44,9
2025-05-24,Standard,Y3_Low,8,14,6
2025-05-24,Superior,Y1_High,2,2,0
2025-05-24,Superior,Y2_Medium,1,1,0
2025-05-24,Superior,Y3_Low,1,2,1
2025-05-25,Family,Y1_High,2,3,1
2025-05-25,Standard,Y1_High,24,33,9
2025-05-25,Standard,Y2_Medium,19,19,0
2025-05-25,Standard,Y3_Low,4,6,2
2025-05-26,Family,Y1_High,2,2,0
2025-05-26,Family,Y2_Medium,2,2,0
2025-05-26,Family,Y3_Low,4,4,0
2025-05-26,Other,Y1_High,2,2,0
2025-05-26,Other,Y3_Low,1,3,2
2025-05-26,Standard,Y1_High,11,24,13
2025-05-26,Standard,Y2_Medium,15,15,0
2025-05-26,Standard,Y3_Low,4,4,0
2025-05-26,Superior,Y2_Medium,1,1,0
2025-05-26,Superior,Y3_Low,5,5,0
2025-05-27,Family,Y1_High,1,1,0
2025-05-27,Family,Y2_Medium,2,3,1
2025-05-27,Other,Y3_Low,1,1,0
2025-05-27,Standard,Y1_High,22,24,2
2025-05-27,Standard,Y2_Medium,12,17,5
2025-05-27,Standard,Y3_Low,1,1,0
2025-05-27,Superior,Y2_Medium,2,3,1
2025-05-28,Family,Y1_High,1,2,1
2025-05-28,Family,Y2_Medium,2,4,2
2025-05-28,Other,Y1_High,2,3,1
2025-05-28,Other,Y3_Low,1,1,0
2025-05-28,Standard,Y1_High,36,37,1
2025-05-28,Standard,Y2_Medium,7,7,0
2025-05-28,Standard,Y3_Low,3,3,0
2025-05-29,Family,Y1_High,2,2,0
2025-05-29,Other,Y3_Low,1,1,0
2025-05-29,Standard,Y1_High,28,28,0
2025-05-29,Standard,Y2_Medium,14,14,0
2025-05-29,Standard,Y3_Low,3,4,1
2025-05-29,Superior,Y1_High,1,1,0
2025-05-29,Superior,Y2_Medium,2,2,0
2025-05-30,Family,Y1_High,1,1,0
2025-05-30,Family,Y2_Medium,6,13,7
2025-05-30,Family,Y3_Low,4,4,0
2025-05-30,Other,Y1_High,1,1,0
2025-05-30,Other,Y3_Low,1,3,2
2025-05-30,Standard,Y1_High,46,48,2
2025-05-30,Standard,Y2_Medium,15,27,12
2025-05-30,Standard,Y3_Low,6,12,6
2025-05-31,Other,Y3_Low,2,3,1
2025-05-31,Standard,Y1_High,50,66,16
2025-05-31,Standard,Y2_Medium,33,33,0
2025-05-31,Standard,Y3_Low,6,6,0
2025-06-01,Family,Y1_High,2,7,5
2025-06-01,Family,Y2_Medium,2,5,3
2025-06-01,Other,Y2_Medium,2,3,1
2025-06-01,Other,Y3_Low,1,1,0
2025-06-01,Standard,Y1_High,43,49,6
2025-06-01,Standard,Y2_Medium,27,32,5
2025-06-01,Standard,Y3_Low,8,8,0
2025-06-01,Superior,Y2_Medium,3,5,2
2025-06-02,Family,Y1_High,2,4,2
2025-06-02,Other,Y1_High,3,3,0
2025-06-02,Other,Y3_Low,4,4,0
2025-06-02,Standard,Y1_High,22,38,16
2025-06-02,Standard,Y2_Medium,14,22,8
2025-06-02,Standard,Y3_Low,2,2,0
2025-06-02,Superior,Y2_Medium,1,1,0
2025-06-03,Family,Y1_High,3,6,3
2025-06-03,Family,Y2_Medium,4,5,1
2025-06-03,Other,Y2_Medium,1,1,0
2025-06-03,Other,Y3_Low,3,4,1
2025-06-03,Standard,Y1_High,18,20,2
2025-06-03,Standard,Y2_Medium,15,24,9
2025-06-03,Superior,Y2_Medium,1,2,1
2025-06-04,Family,Y1_High,1,1,0
2025-06-04,Other,Y3_Low,5,5,0
2025-06-04,Standard,Y1_High,21,26,5
2025-06-04,Standard,Y2_Medium,9,10,1
2025-06-04,Standard,Y3_Low,4,6,2
2025-06-05,Family,Y1_High,1,1,0
2025-06-05,Other,Y3_Low,2,6,4
2025-06-05,Standard,Y1_High,27,38,11
2025-06-05,Standard,Y2_Medium,18,18,0
2025-06-05,Standard,Y3_Low,1,1,0
2025-06-05,Superior,Y1_High,1,2,1
2025-06-05,Superior,Y2_Medium,4,4,0
2025-06-05,Superior,Y3_Low,1,1,0
2025-06-06,Deluxe,Y2_Medium,1,1,0
2025-06-06,Family,Y1_High,6,6,0
2025-06-06,Other,Y1_High,4,5,1
2025-06-06,Other,Y3_Low,2,2,0
2025-06-06,Standard,Y1_High,46,53,7
2025-06-06,Standard,Y2_Medium,15,15,0
2025-06-06,Standard,Y3_Low,7,13,6
2025-06-06,Superior,Y1_High,3,6,3
2025-06-06,Superior,Y3_Low,3,3,0
2025-06-07,Family,Y1_High,7,7,0
2025-06-07,Family,Y2_Medium,4,8,4
2025-06-07,Other,Y3_Low,3,4,1
2025-06-07,Standard,Y1_High,71,71,0
2025-06-07,Standard,Y2_Medium,26,28,2
2025-06-07,Standard,Y3_Low,8,16,8
2025-06-07,Suite,Y1_High,2,2,0
2025-06-07,Superior,Y1_High,10,10,0
2025-06-07,Superior,Y2_Medium,3,3,0
2025-06-07,Superior,Y3_Low,1,1,0
2025-06-08,Family,Y1_High,6,9,3
2025-06-08,Family,Y2_Medium,6,8,2
2025-06-08,Family,Y3_Low,2,2,0
2025-06-08,Other,Y3_Low,4,4,0
2025-06-08,Standard,Y1_High,40,42,2
2025-06-08,Standard,Y2_Medium,25,34,9
2025-06-08,Standard,Y3_Low,8,11,3
2025-06-08,Superior,Y1_High,5,7,2
2025-06-09,Family,Y1_High,8,10,2
2025-06-09,Family,Y2_Medium,7,11,4
2025-06-09,Other,Y3_Low,5,5,0
2025-06-09,Standard,Y1_High,30,30,0
2025-06-09,Standard,Y2_Medium,14,16,2
2025-06-09,Superior,Y1_High,1,1,0
2025-06-09,Superior,Y2_Medium,1,2,1
2025-06-09,Superior,Y3_Low,1,2,1
2025-06-10,Family,Y1_High,5,5,0
2025-06-10,Family,Y2_Medium,8,8,0
2025-06-10,Other,Y1_High,2,3,1
2025-06-10,Standard,Y1_High,21,21,0
2025-06-10,Standard,Y2_Medium,19,19,0
2025-06-10,Standard,Y3_Low,3,4,1
2025-06-10,Superior,Y1_High,3,4,1
2025-06-10,Superior,Y2_Medium,1,1,0
2025-06-11,Family,Y1_High,3,3,0
2025-06-11,Family,Y2_Medium,2,2,0
2025-06-11,Other,Y1_High,1,1,0
2025-06-11,Other,Y3_Low,3,6,3
2025-06-11,Standard,Y1_High,27,41,14
2025-06-11,Standard,Y2_Medium,20,33,13
2025-06-11,Standard,Y3_Low,5,5,0
2025-06-11,Superior,Y2_Medium,1,2,1
2025-06-12,Family,Y1_High,5,5,0
2025-06-12,Family,Y2_Medium,2,2,0
2025-06-12,Family,Y3_Low,4,6,2
2025-06-12,Other,Y1_High,2,2,0
2025-06-12,Other,Y3_Low,4,4,0
2025-06-12,Standard,Y1_High,17,19,2
2025-06-12,Standard,Y2_Medium,13,22,9
2025-06-12,Standard,Y3_Low,4,6,2
2025-06-12,Superior,Y2_Medium,1,3,2
2025-06-13,Deluxe,Y2_Medium,2,2,0
2025-06-13,Family,Y1_High,1,3,2
2025-06-13,Family,Y3_Low,2,2,0
2025-06-13,Other,Y1_High,2,4,2
2025-06-13,Other,Y3_Low,1,1,0
2025-06-13,Standard,Y1_High,11,11,0
2025-06-13,Standard,Y2_Medium,21,27,6
2025-06-13,Standard,Y3_Low,2,2,0
2025-06-13,Superior,Y1_High,1,1,0
2025-06-13,Superior,Y2_Medium,4,4,0
2025-06-14,Family,Y1_High,3,5,2
2025-06-14,Family,Y2_Medium,6,7,1
2025-06-14,Other,Y1_High,1,1,0
2025-06-14,Other,Y3_Low,2,2,0
2025-06-14,Standard,Y1_High,18,24,6
2025-06-14,Standard,Y2_Medium,20,26,6
2025-06-14,Standard,Y3_Low,7,7,0
2025-06-14,Superior,Y1_High,4,4,0
2025-06-14,Superior,Y2_Medium,2,2,0
2025-06-15,Family,Y1_High,3,3,0
2025-06-15,Family,Y2_Medium,1,4,3
2025-06-15,Family,Y3_Low,2,2,0
2025-06-15,Other,Y3_Low,5,5,0
2025-06-15,Standard,Y1_High,47,53,6
2025-06-15,Standard,Y2_Medium,6,9,3
2025-06-15,Standard,Y3_Low,7,7,0
2025-06-15,Superior,Y1_High,3,4,1
2025-06-15,Superior,Y2_Medium,2,2,0
2025-06-16,Deluxe,Y2_Medium,2,4,2
2025-06-16,Family,Y1_High,2,3,1
2025-06-16,Family,Y3_Low,4,5,1
2025-06-16,Other,Y1_High,1,2,1
2025-06-16,Other,Y3_Low,1,2,1
2025-06-16,Standard,Y1_High,30,36,6
2025-06-16,Standard,Y2_Medium,11,12,1
2025-06-16,Standard,Y3_Low,1,1,0
2025-06-16,Superior,Y2_Medium,2,2,0
2025-06-17,Family,Y1_High,3,3,0
2025-06-17,Other,Y1_High,1,1,0
2025-06-17,Other,Y3_Low,1,1,0
2025-06-17,Standard,Y1_High,30,39,9
2025-06-17,Standard,Y2_Medium,15,22,7
2025-06-17,Standard,Y3_Low,3,4,1
2025-06-17,Superior,Y1_High,1,2,1
2025-06-17,Superior,Y2_Medium,2,2,0
2025-06-18,Family,Y1_High,2,2,0
2025-06-18,Other,Y1_High,1,1,0
2025-06-18,Other,Y3_Low,3,3,0
2025-06-18,Standard,Y1_High,41,47,6
2025-06-18,Standard,Y2_Medium,17,20,3
2025-06-18,Standard,Y3_Low,5,5,0
2025-06-18,Superior,Y1_High,2,2,0
2025-06-18,Superior,Y2_Medium,1,2,1
2025-06-19,Family,Y1_High,4,4,0
2025-06-19,Family,Y2_Medium,2,2,0
2025-06-19,Family,Y3_Low,2,2,0
2025-06-19,Other,Y3_Low,3,4,1
2025-06-19,Standard,Y1_High,51,52,1
2025-06-19,Standard,Y2_Medium,11,14,3
2025-06-19,Standard,Y3_Low,3,4,1
2025-06-19,Superior,Y1_High,2,2,0
2025-06-19,Superior,Y2_Medium,1,2,1
2025-06-20,Deluxe,Y1_High,1,2,1
2025-06-20,Family,Y1_High,1,1,0
2025-06-20,Family,Y2_Medium,2,2,0
2025-06-20,Other,Y1_High,2,3,1
2025-06-20,Other,Y3_Low,5,7,2
2025-06-20,Standard,Y1_High,38,49,11
2025-06-20,Standard,Y2_Medium,8,10,2
2025-06-20,Standard,Y3_Low,3,6,3
2025-06-20,Superior,Y2_Medium,1,2,1
2025-06-21,Family,Y1_High,3,3,0
2025-06-21,Other,Y1_High,1,1,0
